"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAM204A",0.00425282749605312,-0.277969410203891,0.277,0.416,1
"CIB1",0.00425662997726903,-0.406825428168323,0.445,0.575,1
"PSMB6",0.00426477715993052,-0.365404393710713,0.576,0.735,1
"HSPA9",0.00430781052286779,-0.409815203096352,0.391,0.54,1
"MRPS6",0.00431047029236502,-0.515174681381631,0.504,0.611,1
"PTP4A2",0.00433713181507943,-0.457639482241224,0.403,0.522,1
"FEZ2",0.00433980899012924,-0.320107429231249,0.218,0.354,1
"COPE",0.00436232784918966,-0.354968079854713,0.55,0.673,1
"CBR1",0.00439988023015091,-0.250391756992873,0.399,0.54,1
"PHACTR2",0.00440102801628679,-0.278599719842806,0.353,0.487,1
"SLC2A1",0.0044215867533638,-0.274801442913219,0.118,0.239,1
"DNAJC2",0.00446641011146781,-0.266452706030494,0.197,0.327,1
"B2M",0.00450992998807188,-0.422228961747511,0.962,0.965,1
"TCF25",0.00451792704396753,-0.359387056307366,0.592,0.681,1
"MT-ATP8",0.00454010020557409,-0.495312195576082,0.214,0.354,1
"ADH5",0.00455396239606543,-0.386863839891969,0.542,0.664,1
"TMED2",0.00461380294222498,-0.32685833614016,0.416,0.54,1
"DDX50",0.00468832665266581,-0.254334230725541,0.176,0.301,1
"LRRC59",0.00469498700045286,-0.263299451407887,0.336,0.478,1
"IFRD1",0.00471481077595371,-0.283659943105677,0.303,0.451,1
"CTDNEP1",0.00471481077595371,-0.257171037662626,0.294,0.469,1
"RALY",0.00476497914683513,-0.272506783503139,0.298,0.407,1
"RPS12",0.00479402534475053,-0.493780587535495,0.92,0.912,1
"ALG2",0.00481498861567963,-0.290977770249927,0.164,0.283,1
"SOX4",0.00483454145506684,-0.460284396855478,0.744,0.841,1
"COX6A1",0.00486992195441212,-0.328201589173597,0.752,0.858,1
"TCEAL4",0.00487774634425742,-0.354541682847685,0.525,0.619,1
"SEC62",0.00489368220699016,-0.363766708130424,0.643,0.77,1
"ARL3",0.00490620844926755,-0.29241099898912,0.387,0.531,1
"CIAO2B",0.00491336348945107,-0.350373942222116,0.605,0.735,1
"SDHAF2",0.00493670902508593,-0.260244893010656,0.164,0.283,1
"ADGRF5",0.00497269360227733,-0.426962336365523,0.324,0.425,1
