"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CEACAM7",3.52100000188681e-05,-0.307448894827828,0.109,0.176,0.901622470483156
"CLINT1",3.58922329458987e-05,-0.278839326059797,0.502,0.605,0.919092409045628
"FABP5",3.74303171140622e-05,-0.292714343386954,0.076,0.132,0.958478130339791
"CHGB",4.62811212006597e-05,-0.803700891302485,0.261,0.166,1
"GAL",4.79054058063316e-05,-0.299015662262103,0.058,0.108,1
"CLIP1",5.00201934283255e-05,-0.295544833112953,0.394,0.481,1
"FLNA",5.20204232471405e-05,-0.341096845415243,0.589,0.655,1
"FERMT1",5.6819180505608e-05,-0.276455250454618,0.102,0.165,1
"BEX3",6.30064145242758e-05,-0.335713108238391,0.359,0.438,1
"C1R",6.72859639503733e-05,-0.258223607350166,0.253,0.347,1
"EHBP1",7.60195647539989e-05,0.399739623429007,0.364,0.292,1
"AFDN",8.88494557285955e-05,-0.273839590391121,0.586,0.658,1
"TNFAIP2",9.15468776409817e-05,-0.343626533191379,0.374,0.455,1
"LRBA",9.24542280516371e-05,0.334538817263677,0.362,0.31,1
"BICC1",0.000100036688164602,0.726954736293446,0.512,0.469,1
"EGR1",0.000101096171978138,-0.408592097451016,0.53,0.573,1
"PTPRK",0.000118790637110137,0.547485471823097,0.545,0.499,1
"HES1",0.000138462448536552,-0.493312539005704,0.42,0.497,1
"ANKRD36C",0.000142475318746119,-0.42950469763332,0.304,0.382,1
"MX1",0.000142602444529334,-0.287152255003981,0.136,0.204,1
"PATJ",0.000145182904779037,0.300297106922685,0.436,0.378,1
"SPATS2L",0.000184525006463914,-0.264791689290373,0.588,0.645,1
"NPEPPS",0.000200738735391324,-0.276362043486942,0.427,0.508,1
"LGALS4",0.000201732770183496,-0.278082842456179,0.324,0.416,1
"ADGRF1",0.000207316447006697,-0.492546720326649,0.157,0.219,1
"RBP4",0.000220412062063778,-1.04388637237623,0.132,0.076,1
"LGALS1",0.000238527781065608,-0.706895655075444,0.269,0.335,1
"ERI2",0.000249046411998791,0.271753300327359,0.162,0.11,1
"TUBA1A",0.000261698200855325,-0.376184970993743,0.608,0.633,1
"CSNK1A1",0.000266664831090617,-0.265047449741556,0.564,0.629,1
"KLF3",0.000285450377803216,-0.264662436269624,0.378,0.458,1
"ECE1",0.000306082983082203,-0.270876653137237,0.198,0.267,1
"MSI2",0.000341586596396011,0.251637947552219,0.455,0.404,1
"C12orf75",0.000378868844873899,-0.300886603130212,0.507,0.549,1
"LGALS2",0.000380568361547579,-0.367465652456113,0.092,0.145,1
"CP",0.000390922441232431,-0.467434746042374,0.19,0.259,1
"TCF12",0.000431794378274656,0.320875164863112,0.306,0.247,1
"CRYAB",0.000473010007285288,-0.467510261356167,0.24,0.314,1
"SDC1",0.000477056711291667,-0.252784189811522,0.258,0.343,1
"PLCG2",0.000528754277162582,-0.44723349265127,0.142,0.204,1
"IGFBP2",0.000666745500033465,-0.671620052466708,0.115,0.167,1
"PARD3",0.000731525043225046,0.506215671383225,0.455,0.415,1
"ANKRD11",0.000737338842486677,-0.307987039275937,0.512,0.575,1
"PDLIM3",0.000743599927803701,-0.283603572588056,0.431,0.495,1
"PLSCR1",0.000816086244805334,-0.255014010543312,0.516,0.582,1
"ARID1B",0.000980594567780092,0.264131388666864,0.47,0.429,1
"POMC",0.00107025353475639,-0.433671948955949,0.097,0.142,1
"NRIP1",0.00110418162511865,-0.286764639269785,0.423,0.502,1
"IL6ST",0.00115019087470323,-0.271351120311413,0.519,0.613,1
"RHOBTB3",0.00116897381692739,-0.304780212916445,0.462,0.518,1
"ATRX",0.00123944594788106,-0.27159238332118,0.554,0.598,1
"HLA-DRA",0.00156297020423093,-0.46772787528816,0.106,0.152,1
"CFI",0.00160616287181339,-0.28301345484708,0.365,0.441,1
"INPP4B",0.00187439395609723,0.352598849792989,0.351,0.296,1
"SLC25A37",0.0020149849873994,-0.361131790568122,0.376,0.435,1
"RORA",0.00202096354540885,0.287779148551804,0.363,0.312,1
"ITGA6",0.00224804462783003,-0.281118544544875,0.242,0.302,1
"LTB",0.00245901133844257,-0.541612047953787,0.091,0.136,1
"MYO6",0.0027017621992217,-0.267152807931133,0.547,0.607,1
"TMEM176A",0.00292167403790993,-0.321420829592884,0.132,0.173,1
"PPP1R9A",0.00311399405125409,0.262778111788807,0.351,0.312,1
"TSPAN8",0.00373965584136889,-0.287387789173447,0.479,0.538,1
"LINC00511",0.00379214818877321,0.500052242304551,0.477,0.472,1
"PTPRF",0.0038189890419847,-0.265115946073893,0.631,0.686,1
"REG1A",0.00405737264417957,-0.783306309361647,0.21,0.142,1
"EHF",0.0042472664466268,-0.253524736017292,0.4,0.468,1
"RDX",0.00457283774472487,-0.303763931091062,0.487,0.55,1
"CCND2",0.00462341465509203,-0.254580703936079,0.094,0.135,1
"EIF4G3",0.00470798890753245,0.272094110213631,0.394,0.359,1
"SERPINE1",0.00481281935463672,-0.507393890069255,0.1,0.141,1
"CDK14",0.00603218077301652,0.269184601008603,0.259,0.219,1
"CASC15",0.00662079577344183,0.42872855410231,0.25,0.212,1
"LMO7",0.007103760534384,-0.299031857029916,0.412,0.458,1
"CLU",0.00728965869731267,-0.533581430718749,0.61,0.594,1
"MYOF",0.0084770018233533,-0.327059361560778,0.351,0.398,1
"SYNE2",0.00906411270901478,-0.305029239114456,0.64,0.668,1
"ZFAND3",0.00914202917523905,0.402058474356856,0.374,0.343,1
"ITGB6",0.00995048871924154,-0.564691016580936,0.533,0.593,1
"VGF",0.0111733683552486,-0.5115947504994,0.113,0.149,1
"FXYD2",0.0126047546881286,-0.526518469764932,0.583,0.572,1
"ZNF292",0.013485164651975,-0.309367833757787,0.608,0.636,1
"NRP1",0.0145485967371044,0.270317043224493,0.36,0.319,1
"APCS",0.0157264698253807,-0.303112199291077,0.147,0.19,1
"NCAM1",0.0164484660224816,0.331273435565351,0.321,0.278,1
"ALDH1A1",0.0169716989860974,-0.640284717635558,0.297,0.235,1
"CRYBA2",0.0222492298249376,-1.32717424839425,0.161,0.119,1
"AGT",0.024209739275211,-0.291672778950416,0.294,0.336,1
"CD99",0.0344117976119024,-0.353578013045913,0.193,0.225,1
"C3",0.0356283101708128,-0.301963372744834,0.64,0.659,1
"PITPNC1",0.0374622497204567,0.532788028854279,0.335,0.319,1
"SPINK1",0.0388737999808786,-0.921845259558193,0.25,0.268,1
"CXCL2",0.0469214220312995,-0.359831007821922,0.306,0.341,1
"LOXL4",0.0473384821082746,-0.309462881313199,0.091,0.118,1
"LINC02532",0.0482173419719993,0.299144381018912,0.387,0.367,1
"CD44",0.0538908144159603,-0.254712332565421,0.837,0.846,1
"GNAS",0.05481931254215,-0.405310295714286,0.597,0.547,1
"SPP1",0.0560222610863429,-0.611564491455495,0.845,0.773,1
"TRIO",0.0667992665330151,0.298225355455159,0.373,0.354,1
"CRP",0.0744105982308888,-0.358842379786132,0.244,0.276,1
"TMC5",0.105553870239891,-0.290515379568607,0.347,0.378,1
"SCGB2A1",0.125465307900337,-0.282063536514873,0.083,0.102,1
"PCSK1N",0.125849222278618,-1.07658237581862,0.134,0.104,1
"CYP1B1",0.156114624292774,-0.608572618602037,0.129,0.148,1
"FNDC3B",0.174657046933442,0.290635704750405,0.571,0.589,1
"HIF1A",0.21681377211351,-0.272160702022946,0.65,0.696,1
"PRSS2",0.232546205137042,-0.773374144385957,0.12,0.098,1
"LINC00342",0.23509758650154,-0.299683397492077,0.354,0.377,1
"PEMT",0.235317771489586,-0.293100815486176,0.11,0.125,1
"FN1",0.241652438040042,-0.43406175880324,0.142,0.161,1
"CTRB2",0.37010845850094,-1.12845804202899,0.127,0.107,1
"NEAT1",0.37210603869006,-0.570124181269653,0.799,0.73,1
"DAPK1",0.381766065010001,0.277023754626084,0.359,0.36,1
"TM4SF4",0.661076859302193,-0.383441543185413,0.236,0.24,1
"FAM13A",0.806043599675801,-0.348390202543707,0.253,0.245,1
"MALAT1",0.812414424375601,-0.399454141967873,0.728,0.584,1
"SCG5",0.82318290407454,-1.15557467438253,0.183,0.175,1
"CHGA",0.974789330998188,-0.682804456983425,0.146,0.139,1
