"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CREBRF",1.3584337065217e-05,-0.34018983084662,0.304,0.412,0.347854119229012
"ALDH1A3",1.35911031290618e-05,-0.38893945305816,0.315,0.451,0.348027377825885
"MYLK",1.3725978258343e-05,-0.279703988251187,0.515,0.61,0.35148112526139
"HMGXB3",1.4371792375471e-05,-0.254321478233058,0.343,0.471,0.368018487358685
"SLC25A36",1.45166609022772e-05,-0.525264361609175,0.442,0.562,0.371728135724612
"HSD11B1",1.45668664138706e-05,-0.285093468833294,0.362,0.487,0.373013748259984
"CSGALNACT2",1.48683090666522e-05,-0.407022463966763,0.444,0.547,0.380732790269763
"DERL3",1.48716714332274e-05,-0.286596477539921,0.153,0.242,0.380818890390655
"GGT5",1.52632831225897e-05,-0.257304285751905,0.422,0.515,0.390846890920156
"EPS8",1.53771968866358e-05,-0.310645423091246,0.536,0.644,0.393763880676084
"CRBN",1.57510334298559e-05,-0.252409499625221,0.354,0.471,0.403336713038319
"RPS21",1.59393511784529e-05,-0.295564218554094,0.937,0.945,0.408158965626643
"CCDC90B",1.60139675128268e-05,-0.269709762655656,0.437,0.568,0.410069666100956
"PTTG1IP",1.61642376395234e-05,-0.266093202727228,0.553,0.655,0.413917633235275
"MAGED2",1.63076340638043e-05,-0.320171767068051,0.604,0.693,0.417589585471837
"GSPT1",1.67374377731414e-05,-0.254954157740596,0.526,0.632,0.428595569056832
"AHNAK",1.71863170075562e-05,-0.345133067537462,0.567,0.677,0.440090019612493
"MORF4L2",1.73978347825352e-05,-0.267911507259024,0.654,0.764,0.445506355276379
"KLF2",1.78198140213294e-05,-0.37987463352502,0.257,0.36,0.456311977644182
"C12orf75",1.80252148803745e-05,0.299109139560068,0.119,0.048,0.461571677441751
"TAF9",1.80712308536256e-05,-0.258862405061578,0.451,0.564,0.462750008468791
"H1FX",1.81881663927633e-05,-0.372020668619461,0.504,0.61,0.46574437681949
"CYTOR",1.82598133824129e-05,-0.274606281353824,0.728,0.808,0.467579041283446
"WDR45",1.84823524732394e-05,-0.251608607554347,0.461,0.566,0.473277599782241
"PPP1R14A",1.85842474501483e-05,-0.765153538263264,0.297,0.388,0.475886824455949
"RAB31",1.86446867031191e-05,-0.259157654038596,0.6,0.715,0.47743449240677
"SPCS3",1.86778974367764e-05,-0.268426596355139,0.53,0.657,0.478284919663532
"PSMC5",1.90218189350771e-05,-0.255574166262303,0.626,0.703,0.487091717470518
"MAFF",1.91166815430278e-05,-0.273821472008075,0.156,0.244,0.489520864272313
"TULP3",1.92019196712489e-05,-0.299681157779622,0.269,0.358,0.49170355702167
"PPP1R12A",1.92872229030215e-05,-0.283207246708733,0.544,0.655,0.493887916877672
"NFIC",1.95731285275322e-05,-0.255065961021005,0.657,0.762,0.501209102204516
"DYRK3",1.98944272161919e-05,-0.265676931045979,0.267,0.374,0.509436597725025
"FOS",2.05609169765482e-05,-0.361952583354437,0.611,0.669,0.526503401018469
"KLF10",2.05951512607197e-05,-0.267335812438663,0.335,0.442,0.527380038333249
"RB1CC1",2.06905080700394e-05,-0.311517631701926,0.522,0.624,0.529821840149498
"NES",2.07423382811219e-05,-0.283901319693758,0.468,0.582,0.531149056364689
"FAM13A",2.07723922480063e-05,-0.314296150558713,0.253,0.356,0.531918648294697
"DARS",2.09974140849025e-05,-0.378806166093502,0.529,0.614,0.537680782472098
"RND3",2.11555807421e-05,-0.742697577125165,0.484,0.592,0.541730956062955
"DNAJC1",2.1498231313299e-05,-0.289187329217792,0.607,0.699,0.550505209239648
"HDLBP",2.29967292566652e-05,-0.357075764064931,0.725,0.82,0.588877246075426
"HOOK3",2.4011632606376e-05,-0.339396599167954,0.518,0.624,0.61486587615147
