"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPM1L",3.3051943562291e-48,0.261699548337839,0.242,0.165,8.46361118799585e-44
"MAP2",8.79288105648546e-48,0.306379682518442,0.289,0.215,2.25159305213423e-43
"SND1",1.42349279447742e-46,0.2845238070488,0.322,0.249,3.64513799881832e-42
"AKT3",7.16487758642216e-46,0.283939750973464,0.292,0.221,1.83471020355512e-41
"PHTF2",1.00497112909092e-45,0.445983759196344,0.397,0.333,2.57342957026311e-41
"SPC25",4.32033381009352e-44,0.321534679896292,0.35,0.268,1.10630787875065e-39
"RAP1GAP2",2.45341922014505e-43,0.425775015044514,0.378,0.32,6.28247059702543e-39
"PHACTR2",4.7497259075543e-43,0.292335386069013,0.293,0.223,1.21626231314743e-38
"MAP7",1.44751303087212e-42,0.294011216241006,0.33,0.261,3.70664661815424e-38
"TNRC6A",2.0344045668257e-42,0.257487949161485,0.317,0.248,5.20949977427057e-38
"TBL1X",3.31296132629371e-42,0.263543780381564,0.289,0.219,8.48350006824031e-38
"LINC00511",3.43302507414722e-42,0.25795494564181,0.218,0.154,8.79094730736878e-38
"PIAS1",4.44669322542021e-42,0.259997395752144,0.304,0.235,1.13866473423335e-37
"SORBS2",6.38315951454024e-41,0.31575940880509,0.335,0.266,1.63453565688832e-36
"ABLIM1",9.39399594154687e-41,0.535266606244247,0.392,0.337,2.40552054075191e-36
"MT-ND2",2.61962956409676e-40,-0.405780040054505,0.564,0.607,6.70808542478258e-36
"MYO10",5.55114957772044e-40,0.412025223071278,0.336,0.265,1.42148287236687e-35
"ASAP1",9.17158984430697e-40,0.294772704436822,0.295,0.227,2.34856901143168e-35
"MYO1D",1.16721050097479e-39,0.288638435979683,0.296,0.23,2.98887592984615e-35
"CHST9",2.58406737059333e-39,0.489599963393333,0.383,0.321,6.61702131587833e-35
"CD46",4.77141919266795e-38,-0.269009611051269,0.457,0.513,1.22181731266648e-33
"CDH10",1.8493584781394e-37,0.26965385241001,0.215,0.152,4.73565225497156e-33
"PDLIM5",2.79913402483829e-36,0.298212397739053,0.327,0.264,7.16774249740342e-32
"BIRC6",7.08016980359193e-36,0.286226091975644,0.351,0.29,1.81301908160579e-31
"RALGAPA1",9.26798358216659e-36,0.250493341050895,0.302,0.239,2.3732525558854e-31
"RCAN2",1.84872264177796e-35,0.288909738637876,0.331,0.265,4.73402406880081e-31
"CACNA1A",2.61510433520987e-34,0.555571633180261,0.431,0.384,6.69649767117191e-30
"IGF1R",1.87599732217056e-32,0.279358594069319,0.305,0.245,4.80386634288216e-28
"PPP1R9A",2.21421900499122e-32,0.290974453720762,0.326,0.265,5.66995060608101e-28
"CNTN1",2.22832207578162e-32,0.533197776481292,0.406,0.357,5.706064339454e-28
"FOXP1",2.26236584396645e-32,0.261593589885288,0.371,0.312,5.79324021664488e-28
"SEC24D",8.23808919453201e-32,0.30888786566607,0.335,0.281,2.10952750004381e-27
"SAMD5",4.23779954789856e-31,0.267132460133272,0.28,0.218,1.08517333023038e-26
"FSTL5",1.95831830556024e-30,0.471963237372217,0.325,0.274,5.0146656850481e-26
"NEAT1",3.01152070631324e-30,-0.356323933915504,0.304,0.368,7.71160107265632e-26
"CNKSR3",3.16245767973534e-30,0.25110411721322,0.289,0.229,8.09810538049829e-26
"GCG",2.33945758074356e-29,-0.401166154548278,0.929,0.895,5.99064902701004e-25
"HECTD4",4.28523539370881e-29,0.264199633611189,0.301,0.247,1.09732022726701e-24
"PDE3B",8.49879915564392e-29,1.02791052939214,0.426,0.41,2.17628749978574e-24
"H3F3B",3.71677759466809e-28,-0.407789986418531,0.609,0.653,9.51755238666657e-24
"NRCAM",6.81681438294728e-28,0.329238469326195,0.335,0.284,1.74558165904131e-23
"KCNMA1",1.38633523618369e-27,0.392789988968811,0.511,0.474,3.54998863929557e-23
"JUN",2.53404498616654e-27,-0.315614014102025,0.295,0.351,6.48892899607666e-23
"KCNJ6",4.10854650247482e-27,0.355956111644972,0.43,0.381,1.05207550288873e-22
"SH3RF1",1.71951827928029e-26,0.275044835229907,0.283,0.225,4.40317045775305e-22
"SCG5",4.8421344608148e-25,-0.346222928686662,0.787,0.809,1.23992537138085e-20
"CDC42BPA",5.30533498118039e-25,0.274398711475813,0.335,0.284,1.35853712863086e-20
"VGF",9.40818829216035e-25,-0.298097643761499,0.609,0.643,2.4091547759735e-20
"MIR7-3HG",2.8099074293033e-24,-0.283738256846374,0.429,0.486,7.19532995421695e-20
"BAZ2B",6.20160562480699e-24,0.283732862202905,0.352,0.305,1.58804515234433e-19
"PPP2R2B",2.25824317598798e-23,0.273708492610194,0.263,0.206,5.78268330075241e-19
"LIMCH1",2.17939951539108e-22,0.326518604987429,0.372,0.328,5.58078833906195e-18
"TTR",3.01193215583525e-22,-0.411499140509401,0.912,0.879,7.71265467144733e-18
"PAK3",6.68895408177132e-22,0.490945918987741,0.474,0.445,1.71284047171918e-17
"SQSTM1",2.50334515057719e-21,-0.314404530267676,0.459,0.512,6.41031592708301e-17
"SPINT2",7.73267103315921e-21,-0.289445798682222,0.576,0.612,1.98010507146108e-16
"CHGA",9.76420740519532e-20,-0.360273157671356,0.704,0.712,2.50032059024837e-15
"SCGB2A1",1.12698589464357e-19,-0.290038385397216,0.391,0.436,2.8858727804138e-15
"PLCXD3",5.06351486504344e-19,0.379217306251443,0.377,0.339,1.29661425149167e-14
"GADD45G",7.36122377689785e-19,-0.347707242551491,0.341,0.39,1.88498857255023e-14
"BNIP3",9.29319022717057e-19,-0.278615156394019,0.468,0.512,2.37970722147157e-14
"SNAP25",2.84514070482725e-18,0.272438554507803,0.346,0.304,7.28555180285113e-14
"SST",3.84617140239118e-18,-0.644702542052997,0.467,0.403,9.8488911101031e-14
"ZNF331",4.69541142839789e-18,0.305863562647658,0.224,0.185,1.20235400446985e-13
"EPCAM",1.04061683043839e-17,-0.250190151811297,0.575,0.607,2.66470751770358e-13
"B2M",4.45091810495904e-17,-0.415239186300369,0.855,0.854,1.13974659913686e-12
"PPY",1.06849864857021e-16,-0.578274036792805,0.352,0.294,2.73610448939374e-12
"PCSK1N",2.63668435831037e-16,-0.28632211189341,0.758,0.762,6.75175763632536e-12
"UTRN",1.13657289637162e-15,0.264485916350514,0.233,0.197,2.9104222157388e-11
"SCG3",1.22207195984579e-15,-0.258207059046557,0.585,0.604,3.12935966757712e-11
"RFX6",1.42837441129415e-15,0.354655707577037,0.413,0.386,3.65763835500093e-11
"TIMP1",2.17232238060493e-15,-0.410078494755732,0.491,0.508,5.56266592001504e-11
"PAM",5.52517826907426e-14,0.510140577431831,0.491,0.469,1.41483239936185e-09
"FNDC3A",1.63335316106696e-13,0.305270148741817,0.433,0.408,4.18252743954417e-09
"FAP",2.26898156974191e-13,0.356642184695764,0.44,0.412,5.8101811056381e-09
"MOB1B",2.65974967351542e-13,0.329891926775809,0.453,0.433,6.81082098897094e-09
"RAB11FIP1",6.22173194505981e-13,-0.266798238730381,0.358,0.397,1.59319889917146e-08
"MEIS2",8.37247488039156e-13,0.472661214661164,0.486,0.474,2.14393964262187e-08
"MT-CO1",2.73819626982428e-12,-0.30809114000004,0.717,0.712,7.01169918813903e-08
"BTG2",2.25986784766481e-11,-0.299159316952524,0.393,0.418,5.78684359751529e-07
"SNHG14",4.8518444654203e-11,0.26162523061023,0.488,0.468,1.24241181226018e-06
"CHGB",6.11722818302628e-11,-0.462459743257168,0.879,0.857,1.56643862082754e-06
"YWHAH",1.71810442997893e-10,-0.264994985399563,0.439,0.464,4.39955001384705e-06
"HLA-C",7.62269440465726e-10,-0.257525138632598,0.52,0.543,1.95194335620059e-05
"ELL2",2.42310737392529e-09,0.384622730145713,0.485,0.478,6.20485105241049e-05
"MACF1",8.96050422730513e-09,0.261208259352623,0.466,0.456,0.000229451631748602
"ALCAM",2.29741978170431e-07,0.382644505884224,0.436,0.421,0.00588300283501024
"PDK4",2.44535604197608e-07,-0.439979236220203,0.445,0.459,0.00626182321668814
"CLU",3.78305568769857e-07,-0.274043415906952,0.698,0.696,0.00968727069948974
"PCSK2",4.86873443838959e-07,0.328219246270546,0.565,0.552,0.0124673682763842
"HSPA1B",2.05015502493239e-06,-0.258339898759839,0.156,0.178,0.0524983197234438
"CD99",2.3731285402027e-06,-0.335260950498079,0.614,0.621,0.0607687025289705
"ACTG1",1.16485608993135e-05,-0.278019270532663,0.652,0.663,0.298284698948721
"MAN1A1",3.63496302962671e-05,0.38497430548975,0.479,0.474,0.930804982996512
"RNASEK",0.000121449627408695,-0.266034491125654,0.656,0.66,1
"HSPA1A",0.00016006896280906,-0.55963408875094,0.26,0.277,1
"HSPH1",0.000274320165415151,-0.363885517028967,0.335,0.361,1
"TPI1",0.000996420546533186,-0.299664717834059,0.519,0.513,1
"VIM",0.00199653146669431,-0.509614232216465,0.375,0.38,1
"HSPB1",0.00259365351796349,-0.472331603154568,0.546,0.498,1
"LDHA",0.1339588540354,-0.259261732224832,0.393,0.387,1
"DNAJB1",0.154873531833307,-0.42655497818598,0.228,0.232,1
"MIF",0.841992343212119,-0.27022345366423,0.79,0.738,1
