"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL18A",3.53998510072368e-18,-0.644540173288136,0.645,0.767,9.06483984742312e-14
"ARHGAP24",3.61684299759113e-18,0.324712352344374,0.231,0.084,9.2616498639316e-14
"NOP10",3.88642324466743e-18,-0.55549435755225,0.406,0.584,9.95196400261989e-14
"COX7A2",3.98761506001681e-18,-0.525591457293483,0.538,0.711,1.0211085884185e-13
"ATOX1",4.22089069931856e-18,-0.440896252798249,0.367,0.542,1.0808434813745e-13
"OST4",4.29516780607031e-18,-0.617969044543363,0.474,0.641,1.09986362010042e-13
"EIF3F",4.37458185732605e-18,-0.445377139243905,0.39,0.584,1.12019917620548e-13
"CACNA1D",4.40408670590733e-18,0.373535543406492,0.236,0.086,1.12775448278169e-13
"RPL15",4.56820170501275e-18,-0.635081069059431,0.633,0.756,1.16977941060262e-13
"CD164",4.64105090925493e-18,-0.392073866382697,0.393,0.58,1.18843390633291e-13
"PPCS",4.81966848238142e-18,-0.424468958204241,0.277,0.455,1.23417250828341e-13
"NR3C2",5.10025589854111e-18,0.521845100898093,0.222,0.077,1.30602252793942e-13
"STUB1",5.20963863146648e-18,-0.316153755614338,0.298,0.494,1.33403216435962e-13
"LSM5",5.51819428502401e-18,-0.314517573600592,0.247,0.433,1.4130440105661e-13
"RPS19",5.56286482200235e-18,-0.625660144764794,0.653,0.781,1.42448279497014e-13
"PFN1",5.66115335024109e-18,-0.651703806223788,0.505,0.67,1.44965153839624e-13
"PRKCA",5.99427357776192e-18,0.643437847596195,0.387,0.218,1.53495363505749e-13
"RPLP0",6.05636292700979e-18,-0.646960948559089,0.66,0.781,1.5508528547194e-13
"PRDX5",6.49305806300038e-18,-0.597066857626559,0.562,0.722,1.66267737819251e-13
"S100A16",6.58703004131241e-18,-0.673046136073972,0.278,0.468,1.68674078267887e-13
"EIF3K",6.69388662654436e-18,-0.486506265716168,0.443,0.615,1.71410354845922e-13
"RPS13",7.49185165614322e-18,-0.601316744304529,0.611,0.747,1.91843845358859e-13
"JUNB",8.00739202487733e-18,-0.671895448908566,0.516,0.691,2.05045287581034e-13
"PCAT1",8.65604946572225e-18,0.412516755763542,0.165,0.039,2.2165545866875e-13
