"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SQSTM1",0.00701230160171183,-0.594083970301545,0.766,0.947,1
"ESCO1",0.00711933866543646,-0.411554314136032,0.106,0.342,1
"PGAM1",0.0071348116390595,-0.38584789192896,0.362,0.632,1
"TMEM176B",0.00730362106487936,-0.279852639317711,0.979,0.947,1
"MAPK8IP2",0.00734023763930429,-0.514514271004951,0.234,0.447,1
"B4GAT1",0.00738784540617942,0.314104787555426,0.319,0.079,1
"MPC2",0.00740671537367763,-0.662657882796661,0.681,0.868,1
"NAMPT",0.0074099479133276,-0.449792795041706,0.17,0.395,1
"FRRS1L",0.00745103674254638,-0.427818884243033,0.106,0.316,1
"KCTD6",0.00748687292625844,-0.265803030431539,0.064,0.263,1
"GABARAP",0.0074989429716797,-0.391945371019077,0.936,1,1
"PGLS",0.0075744538025614,-0.400069216382219,0.617,0.895,1
"SUGP2",0.00766540116759478,-0.372119217295713,0.106,0.342,1
"MYL6B",0.00783522420739803,-0.400252399260329,0.298,0.579,1
"UCHL3",0.00790654731944816,0.419254141544515,0.362,0.105,1
"OS9",0.0079225038327016,-0.347331685539105,0.489,0.763,1
"LAMTOR5",0.00794170463691798,-0.416567792497079,0.745,0.921,1
"NR1D2",0.008044478160139,-0.325054682258669,0.128,0.395,1
"RAB1B",0.00806651852527911,-0.267350371585857,0.213,0.474,1
"DCXR",0.00809083241623533,-0.440724269595808,0.319,0.658,1
"AGBL4",0.0082088796246724,0.306989530322833,0.17,0,1
"FLNB",0.00828321958944901,-0.433121086838301,0.277,0.553,1
"MRPL28",0.00828321958944901,-0.492729881121959,0.298,0.526,1
"ARL3",0.00830057329796776,-0.255862639974647,0.553,0.763,1
"DNAJB9",0.00833253038235101,-0.304951036171014,0.149,0.421,1
"ACYP2",0.00840945448392028,0.387278867041979,0.511,0.211,1
"EIF3G",0.00842775057425567,-0.364309328408709,0.468,0.684,1
"FKBP5",0.00844221937911206,-0.39818961804535,0.085,0.289,1
"ATP6V0C",0.00873732015869635,-0.408554250697747,0.723,0.974,1
"STMN1",0.00877333627620766,-0.531265028421391,0.34,0.605,1
"BSCL2",0.00879896069139481,-0.458290178679134,0.319,0.553,1
"UBA1",0.00880402684998173,-0.409211335871394,0.319,0.526,1
"KLC1",0.00888638768135553,-0.356207601123518,0.191,0.447,1
"TCEA2",0.00917288127187152,-0.426865611616772,0.234,0.421,1
"TLN1",0.00917415590383737,-0.505966999323944,0.426,0.658,1
"LSM7",0.00925851152458341,-0.428963762138078,0.66,0.895,1
"PCBP2",0.00930340156357774,-0.495859390544415,0.511,0.737,1
"PTOV1",0.00931945765705397,-0.410907314122384,0.298,0.579,1
"SCCPDH",0.00951411725171179,-0.385809814182353,0.234,0.5,1
"SOCS1",0.00956942029560804,-0.488952237579847,0.021,0.184,1
"FAAP20",0.00963170109768754,-0.342481972985437,0.447,0.684,1
"WNT4",0.00965864607192774,-0.773643991732429,0.574,0.789,1
"RNF10",0.0099274822507703,-0.420961894163541,0.234,0.474,1
"TFRC",0.00996331570002769,-0.288985642260967,0.17,0.368,1
"LY6H",0.00998673402642379,-0.602438272934942,0.787,0.842,1
"KLHL9",0.0100070611577696,-0.3115279863422,0.064,0.263,1
"SELENOT",0.010023643414253,-0.447193709052067,0.404,0.658,1
"NOL8",0.0100657047505726,-0.312154223193784,0.021,0.184,1
"JHY",0.0100657047505726,-0.264269857727526,0.021,0.184,1
"TAF1D",0.0101517639827695,-0.402511550964706,0.319,0.553,1
"APLP1",0.0102031722307961,-0.386777915422919,0.574,0.711,1
"PAFAH1B3",0.0102355302601688,-0.427129850789284,0.362,0.579,1
"FUT8",0.0102959359871191,0.498351426480803,0.255,0.053,1
"ACIN1",0.0103221254246684,-0.384627956041451,0.17,0.395,1
"POMC",0.0103934097335977,-0.603527094067779,0.255,0.5,1
"SUPT5H",0.0105450179804178,-0.318735443118835,0.234,0.474,1
"TIMP1",0.0105966921548245,-0.633370663832922,0.745,0.947,1
"GPI",0.0106795480554223,-0.541159905699889,0.426,0.579,1
"GPX3",0.0109936670447885,-0.277889655165542,0.34,0.632,1
"ELF1",0.0109947376944063,-0.455298382282067,0.383,0.605,1
"NOP10",0.0110594595590469,-0.620793060555353,0.745,0.895,1
"IPMK",0.0111275314605508,-0.337187112480024,0.021,0.184,1
"GRAMD1A",0.01130113440627,-0.323561507546908,0.064,0.263,1
"ISCA1",0.0116869337152896,-0.365974581412327,0.255,0.5,1
"LIMS1",0.0119297948704801,-0.308871084108039,0.128,0.368,1
"SGSM3",0.0121339665170252,-0.316129057648848,0.149,0.395,1
"GDE1",0.0124491161713563,-0.493108729208709,0.17,0.421,1
"MRPS18B",0.0125229931357523,-0.393545994421569,0.17,0.395,1
"PPP2R2D",0.0129116392502528,-0.256869499216605,0.106,0.316,1
"PAIP1",0.0134098330329233,-0.40748344643776,0.277,0.5,1
"RPL32",0.0134929417425243,-0.332530094114101,1,1,1
"VAT1",0.0135308909884057,-0.453550695443249,0.426,0.605,1
"NPTN",0.0135729847691965,-0.336586834277038,0.447,0.684,1
"ARL2",0.0135931698195928,-0.458003488858319,0.553,0.763,1
"HERPUD2",0.0136167199183829,0.27399839186141,0.298,0.079,1
"PLXNB1",0.0137225344337027,-0.315127302171592,0.191,0.421,1
"BSPRY",0.0137719515359557,-0.322025188067773,0.17,0.395,1
"BTF3",0.0137915973919059,-0.344793306270474,0.745,0.868,1
"SMAD4",0.0138837940416343,-0.311932118004239,0.128,0.342,1
"TSPAN13",0.013954263155596,-0.344553971651504,0.255,0.474,1
"GAD2",0.0140116404215355,-1.04640623677206,0.34,0.605,1
"CGREF1",0.0140491495035322,-0.284185158672539,0.106,0.289,1
"MICU2",0.0140949283732652,-0.284108990888345,0.277,0.474,1
"S100A6",0.014174574320151,-0.620804434944244,1,1,1
"CCNDBP1",0.014180692724234,-0.306469273689295,0.34,0.526,1
"NDUFA3",0.0142013414823901,-0.432732413594446,0.745,0.895,1
"DALRD3",0.0143555996628001,-0.251344838126195,0.106,0.316,1
"SSNA1",0.0144001976662732,-0.307572185513661,0.34,0.632,1
"SAT2",0.0145311958327866,-0.385812208279194,0.489,0.737,1
"CD2AP",0.0146488635298752,-0.400339061509124,0.277,0.526,1
"COQ4",0.0148040498941706,-0.382073083656174,0.255,0.447,1
"KEAP1",0.01484998533872,-0.392181542628875,0.128,0.342,1
