"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZBTB38",0.0104746831469034,-0.257763885700844,0.469,0.559,1
"RIMS2",0.0107364115448649,0.730006067303757,0.466,0.397,1
"MAGI1",0.0120148795192559,0.407782765270426,0.366,0.265,1
"ELF3",0.0128286885097098,-0.329310303815102,0.37,0.441,1
"PGK1",0.0131515416484035,-0.370850331355883,0.595,0.721,1
"IMMP2L",0.0136523451534592,0.292968561586143,0.218,0.143,1
"GADD45G",0.0138546274306841,-0.445908885973083,0.401,0.471,1
"IL6ST",0.0146151441357664,-0.272477030446949,0.546,0.651,1
"TBC1D5",0.0146322701005975,0.255513871401309,0.271,0.18,1
"CADPS",0.0150586853993164,0.4406799612437,0.668,0.588,1
"ACTG1",0.0154869355402466,-0.607844818046398,0.844,0.868,1
"MEIS1",0.0166573583029939,0.373303286260787,0.473,0.386,1
"BMERB1",0.0186192259160788,-0.291771348076842,0.641,0.699,1
"SLK",0.0227322299166902,-0.254352344779197,0.309,0.386,1
"SIK3",0.0231041273874707,0.260127660733104,0.37,0.272,1
"FGF14",0.0232046672742594,0.282578902898113,0.336,0.257,1
"TRAPPC9",0.0233501211675127,0.271558695894347,0.256,0.169,1
"ID1",0.0236591662546108,0.569137655704852,0.466,0.368,1
"FMN2",0.0246375994515425,0.270318863578232,0.302,0.21,1
"TTR",0.0256288318829109,-0.409089574356119,0.55,0.397,1
"IGFBP7",0.0306745774761711,-0.407289202547402,0.447,0.485,1
"S100A10",0.0319397123922102,-0.407517265627188,0.767,0.79,1
"PKIA",0.0324885910590129,-0.255432300271267,0.256,0.331,1
"NBEA",0.0329157494113597,0.283672849018577,0.489,0.419,1
"DDIT3",0.0372938397699216,-0.362505095414364,0.275,0.375,1
"DTNA",0.0383091160094893,0.253198071399818,0.408,0.316,1
"SOX6",0.0398642342706735,0.292029357379565,0.347,0.265,1
"HIST1H2AC",0.0399902591565705,-0.254188529386459,0.321,0.397,1
"RALYL",0.0456459768173285,0.549586799956545,0.29,0.228,1
"MT-ND4L",0.0491557958312056,-0.284097939802294,0.344,0.426,1
"MBD5",0.0492001171931199,0.314940119570892,0.305,0.243,1
"ARL15",0.0536806098471944,0.357981910887248,0.378,0.312,1
"ADM",0.0538135443082048,-0.285805736728427,0.092,0.143,1
"PITPNC1",0.0630275924232611,0.290929328237111,0.435,0.368,1
"INPP4B",0.0720453576399668,0.287985882300202,0.298,0.232,1
"FTH1",0.0721949308573628,-0.379319796219191,0.943,0.908,1
"HSPB1",0.0724285684358658,-0.586520459187623,0.595,0.651,1
"EHBP1",0.0800206253160946,0.306284798501171,0.435,0.357,1
"FGB",0.0903660683538601,-0.624659781310871,0.225,0.279,1
"TOX",0.0907545048351571,0.373699726093723,0.466,0.39,1
"CDKN1A",0.0914526112808517,0.286712026123723,0.351,0.301,1
"SST",0.0916128085382456,-1.04828882658195,0.168,0.114,1
"JMJD1C",0.092986395019971,0.308381073282861,0.618,0.574,1
"NRXN1",0.0982461083620548,0.384706886052943,0.637,0.61,1
"CHST9",0.0992777885681018,0.291751137622947,0.519,0.456,1
"NOL4",0.107331409553987,0.281319559646174,0.385,0.32,1
"IAPP",0.121193308905954,1.95271896420836,0.107,0.07,1
"PLCB1",0.135032567147566,0.35052075174779,0.366,0.312,1
"SERPINA1",0.135454024389861,0.669635756543156,0.504,0.43,1
"DACH1",0.150840099598776,0.287193750566011,0.412,0.364,1
"HDAC9",0.173990834333722,0.311649591619751,0.214,0.18,1
"VEGFA",0.181262833938031,-0.311924063077146,0.298,0.342,1
"BTG2",0.19090840014393,-0.372151539896867,0.691,0.688,1
"LINC00511",0.19654577971541,0.301363255311353,0.462,0.449,1
"PDE3B",0.196731951354985,0.283468492521149,0.267,0.224,1
