"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LIMA1",0.00279661475353116,-0.290905858216935,0.475,0.616,1
"NAV2",0.00284397893074221,0.250813222001494,0.41,0.284,1
"YBX3",0.00289777209395012,-0.254185721257618,0.832,0.926,1
"LRMDA",0.00299960200593714,0.404275120317303,0.537,0.384,1
"PTPRK",0.00306856091745203,0.422638832356595,0.523,0.4,1
"GYPC",0.00312987968071311,-0.353308431093559,0.712,0.805,1
"EPRS",0.00333342352137224,-0.282773354873137,0.568,0.674,1
"CNIH4",0.00338360375782446,-0.260124516365431,0.715,0.811,1
"AKAP13",0.0035128319738528,0.384900406516716,0.808,0.7,1
"HERC1",0.00351998358933964,0.289961411949723,0.482,0.384,1
"PDCD10",0.0037012160627874,-0.2524050856814,0.588,0.726,1
"SMARCA2",0.00376190654826771,0.378408737935549,0.472,0.374,1
"ODC1",0.00385878429025124,-0.391394119108414,0.573,0.721,1
"MMP1",0.00392085364190931,0.443788125131025,0.712,0.626,1
"SNX29",0.00413694978053337,0.25967119640329,0.362,0.263,1
"CCPG1",0.00426319669337236,-0.30233973701142,0.645,0.742,1
"PTK2",0.00428283804064295,0.369709635758278,0.683,0.568,1
"SH3RF3",0.00430118538315795,0.30952505980717,0.293,0.184,1
"RAB3GAP1",0.00492713058372298,0.271993074127414,0.374,0.289,1
"ST6GALNAC3",0.00515236735935051,0.446759245304304,0.412,0.274,1
"MAGI2",0.00525915637926739,0.398919969997683,0.132,0.058,1
"CD320",0.00531533800454882,-0.45123294594898,0.794,0.847,1
"FILIP1L",0.00551662347454625,0.312752892867122,0.211,0.116,1
"C4orf3",0.00553214779387939,-0.25510880658686,0.729,0.832,1
"JUN",0.00557367907556316,0.374187180833298,0.4,0.263,1
"PPP6R3",0.00562583281015644,0.30125700833671,0.384,0.289,1
"NDRG1",0.00568957358681951,-0.267831138142264,0.432,0.579,1
"TEAD1",0.00583902304816926,0.250785575947561,0.396,0.284,1
"FOXO1",0.00587406372758602,0.364853520119899,0.451,0.337,1
"TANC1",0.00610872391012216,0.252811085339892,0.312,0.211,1
"SMARCA4",0.00612692741874942,0.269275706810695,0.417,0.316,1
"HERPUD1",0.00631684540709283,-0.905654663956426,0.621,0.747,1
"CEBPG",0.0064118855990354,-0.258658466706146,0.496,0.658,1
"TM4SF1",0.00660806456407862,-0.296105445870938,0.935,0.942,1
"MANF",0.00669325271033934,-0.742310970788537,0.559,0.679,1
"SAMD12",0.00715017760377206,0.403839496680467,0.326,0.226,1
"HLA-C",0.0074447273207549,-0.25942465386639,0.94,0.937,1
"PTPRG",0.00745634645351476,0.488065240174887,0.614,0.505,1
"SIK3",0.00803972265422635,0.289591030664067,0.329,0.226,1
"BNIP3L",0.00839434198962241,-0.326744253908351,0.616,0.737,1
"ANKRD17",0.00864569921748113,0.320614892406994,0.518,0.426,1
