"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HNRNPA2B1",0.000363820934454063,0.2835710061372,0.779,0.769,1
"G6PC2",0.000389310350501615,0.297165973211171,0.586,0.562,1
"PPIB",0.000638506293247299,0.288601674662494,0.775,0.749,1
"PLPP5",0.000642707547661836,0.256425555925865,0.503,0.484,1
"MANF",0.000657742320820247,0.701362357109092,0.579,0.574,1
"DNAJC3",0.000719951214263772,0.328408288997658,0.629,0.615,1
"SHISAL2B",0.000931245692343272,0.255480972442432,0.627,0.584,1
"ALCAM",0.000931558513939954,0.301353702984632,0.678,0.68,1
"RPS4Y1",0.000933043245132776,-0.368611207207881,0.515,0.5,1
"PDIA6",0.00102872260042173,0.388947163369457,0.708,0.712,1
"CACNA1A",0.00260034068232038,0.324619098178949,0.506,0.484,1
"SERP1",0.0111332533182103,0.262961869591914,0.732,0.711,1
"RAP1GAP2",0.0111577172493507,0.340250692004831,0.56,0.568,1
"HSPA5",0.0388880974851671,0.997071143856711,0.638,0.709,1
"TFF3",0.077461173335145,0.344447638923504,0.372,0.364,1
"HSP90B1",0.117574556857834,0.656955855744402,0.74,0.761,1
"SAMD11",0.142008627404313,0.272021516239251,0.659,0.661,1
"IGFBP5",0.76092049753298,0.398798823651916,0.317,0.329,1
"RBP4",0.777875123089544,-0.305876485857691,0.541,0.517,1
