"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL41",0.625025624738678,0.499415297691755,0.913,0.928,1
"CALM1",0.689926758929824,0.482059752767945,0.578,0.559,1
"RPS12",0.689946679795905,0.448551896560967,0.838,0.875,1
"BEX1",0.709651303729538,0.264111936187615,0.353,0.362,1
"NDUFB2",0.724659169573392,0.274286092136355,0.389,0.37,1
"CHCHD2",0.778436675072685,0.266492271836772,0.37,0.379,1
"RPS14",0.782405941178597,0.346987966638691,0.788,0.825,1
"RPS19",0.783830635600138,0.37780154896671,0.638,0.665,1
"HLA-A",0.813974216765185,0.388771311080837,0.39,0.387,1
"MYL6",0.874210886122206,0.37062885596018,0.675,0.687,1
"RPS13",0.905916333179507,0.310121137869916,0.71,0.749,1
"RPS23",0.929299740680014,0.360441248740995,0.866,0.906,1
"RPL29",0.931986589731654,0.334593493052648,0.532,0.561,1
"COX7A2",0.959453119033678,0.278131036874244,0.46,0.433,1
"FAU",0.988678172310519,0.378966225358919,0.634,0.653,1
