"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLCB4",1.69901666402013e-49,0.272810946426814,0.335,0.227,4.35067197155634e-45
"MT-CO1",1.84633300606078e-49,-0.349698965127812,0.741,0.79,4.72790492861985e-45
"SCG5",4.82296629168258e-49,-0.341767922890605,0.91,0.945,1.23501697831116e-44
"SRPK2",5.69614252463884e-49,0.378483837406621,0.502,0.385,1.45861121628427e-44
"ANKRD17",1.45625549910515e-48,0.360554415514692,0.467,0.366,3.72903345655857e-44
"H3F3B",1.14674372759049e-47,-0.439717732693666,0.769,0.826,2.93646666324098e-43
"DIAPH2",1.26194238723221e-47,0.318945015136564,0.352,0.237,3.23145587098552e-43
"SYT14",3.52733217657988e-47,0.292914694976247,0.384,0.276,9.03243950456809e-43
"AKT3",5.12487903305597e-47,0.346212326135497,0.421,0.314,1.31232777399464e-42
"NBAS",8.88379965490176e-47,0.275185802462419,0.341,0.236,2.27487457763069e-42
"SUMF1",9.66255734779748e-47,0.310899679700779,0.328,0.212,2.4742910600505e-42
"PPP6R3",1.96218019859425e-46,0.291541671869536,0.376,0.271,5.02455483454031e-42
"MAP2",2.72584412098683e-46,0.368559442803967,0.415,0.31,6.98006904061097e-42
"CHGA",3.07156125143269e-46,-0.381464376275003,0.866,0.901,7.86534689654368e-42
"MARK1",4.96670260903708e-46,0.262408975649612,0.298,0.199,1.27182353709612e-41
"PIAS1",1.45941032002353e-45,0.324919047982004,0.429,0.326,3.73711200648424e-41
"NEK1",2.24614087253943e-45,0.323564942019347,0.376,0.274,5.75169293231172e-41
"MT1E",3.82481495880118e-45,-0.308307725938681,0.051,0.12,9.79420366500219e-41
"TRAK1",4.77172082685621e-45,0.299244625840398,0.4,0.292,1.22189455213307e-40
"MAP7",5.07207824630624e-45,0.360522272840858,0.49,0.391,1.29880707653164e-40
"MGAT4C",7.82019578248625e-45,0.259117157498552,0.184,0.094,2.00251753402125e-40
"TNKS",3.37240612953019e-44,0.256593372688502,0.347,0.244,8.63572037588797e-40
"LINC00511",3.65830906236264e-44,0.324255943332363,0.293,0.199,9.367832015992e-40
"RALGAPA1",3.73271747238878e-44,0.331186228780295,0.422,0.322,9.55836963154595e-40
"GRAMD2B",1.00583376050004e-43,0.25190838865926,0.296,0.199,2.57563851051245e-39
"STRN3",1.26569649817769e-43,0.263862745990016,0.376,0.272,3.24106902288362e-39
"ASAP1",2.63305967452589e-42,0.353812421523746,0.404,0.304,6.74247590855844e-38
"FGF12",2.77794069708884e-42,0.319701513386173,0.345,0.228,7.1134727430354e-38
"EML5",3.45061940931151e-42,0.262206408224392,0.28,0.183,8.83600112142399e-38
"SND1",6.07142303284392e-42,0.34129789585636,0.476,0.38,1.55470929602034e-37
"SORBS2",7.27338544374793e-42,0.368611192049839,0.448,0.346,1.86249581058053e-37
"ACACA",1.37057842151204e-41,0.250853000237645,0.322,0.211,3.50964016396589e-37
"SPOCK3",1.49172903903312e-41,0.464650722666795,0.407,0.309,3.81987055025211e-37
"MTRNR2L8",2.28594211407486e-41,-0.317971006770465,0.091,0.167,5.8536119715115e-37
"SPC25",4.80796652794654e-41,0.385605294666163,0.51,0.393,1.23117598881127e-36
"KCNMA1",5.3201017596579e-41,0.422342761796101,0.716,0.665,1.3623184575956e-36
