"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SMIM22",2.16281072238122e-06,-0.252002354280993,0.569,0.735,0.0553830941680159
"FAM155A",2.24136971392776e-06,0.575016601116827,0.231,0.106,0.0573947542645481
"RPL36A",2.38824811218821e-06,-0.251964066460171,0.805,0.915,0.0611558694088035
"ARPC2",2.42651372804237e-06,-0.266084123954125,0.623,0.75,0.0621357370339809
"TUBA1A",2.45827088090806e-06,-0.346173482957085,0.774,0.832,0.0629489424474127
"ETV1",2.50377038305249e-06,-0.312354115355429,0.603,0.771,0.0641140481988251
"MYL12B",2.54550167863502e-06,-0.295956994118281,0.691,0.832,0.0651826614848069
"ATP5MPL",2.55970592851115e-06,-0.286299998595456,0.732,0.853,0.065546389711385
"GLS",2.60259027965749e-06,-0.344458909048187,0.387,0.535,0.0666445292911893
"FAM162A",2.60830370321589e-06,-0.33350781564525,0.377,0.544,0.0667908329282493
"DEK",2.66776801299523e-06,-0.260836780664456,0.545,0.676,0.0683135355087688
"KTN1",2.6905360405268e-06,-0.317274432027288,0.727,0.853,0.0688965563897696
"RGS4",2.80403636139199e-06,-0.518674395857727,0.353,0.509,0.0718029591061647
"HLA-C",2.86331192749449e-06,-0.315941901447853,0.709,0.806,0.0733208285273515
"CD59",2.88086742347164e-06,-0.306435706897427,0.719,0.844,0.0737703721128383
"MESD",2.97525831122373e-06,-0.277429058017859,0.345,0.5,0.0761874395755061
"OTUD6B-AS1",2.98664177705928e-06,-0.337231283127315,0.478,0.659,0.0764789359851569
"CAP1",3.1335046201086e-06,-0.25491250076706,0.338,0.503,0.0802396528071209
"TCEAL2",3.18566542942869e-06,-0.258757228586072,0.514,0.685,0.0815753346513804
"FTL",3.32240201079894e-06,-1.08602395679511,0.803,0.841,0.0850767482905285
"ATXN7L3B",3.66057002291672e-06,-0.297987835617849,0.366,0.515,0.0937362165768285
"POMP",3.70264449317666e-06,-0.286393047398693,0.595,0.738,0.0948136175367747
"DYNLT1",3.79132042338083e-06,-0.253295703955777,0.543,0.706,0.097084342081513
"YWHAE",4.07637504977039e-06,-0.301211083159023,0.735,0.832,0.10438373589947
"ARPC3",4.27886609399581e-06,-0.266612929018184,0.719,0.815,0.109568924068951
"TRIR",4.35444575365348e-06,-0.3042918386793,0.626,0.776,0.111504292413805
"MBP",4.51747240822211e-06,-0.326612509098266,0.444,0.597,0.115678915957344
"SRI",4.95764074820507e-06,-0.265583246656891,0.483,0.647,0.126950306639287
"COA3",5.0161740785841e-06,-0.333170860572605,0.603,0.738,0.128449169630303
"TBCA",5.16241823174278e-06,-0.28103828797863,0.732,0.832,0.132194043660237
"TALDO1",5.25477108215825e-06,-0.328550066930008,0.506,0.653,0.134558923100826
"GNG5",5.29265731849962e-06,-0.308453363151005,0.683,0.815,0.13552907595482
"ZNF706",5.4368794547205e-06,-0.300240453587072,0.6,0.765,0.139222172197028
"RBM8A",5.548916404548e-06,-0.273778135732192,0.506,0.653,0.142091102371261
"FABP5",5.68232769638985e-06,-0.9582201434111,0.468,0.609,0.145507365321455
"MT2A",5.70768211905317e-06,-1.68772092281407,0.109,0.226,0.146156616022594
"PLD3",5.81840310358907e-06,-0.285919660352045,0.66,0.771,0.148991848273605
"RPL23",5.84204618164735e-06,-0.317615774937352,0.888,0.932,0.149597276573444
"H1F0",5.99450393026768e-06,-0.322671807267765,0.203,0.341,0.153501262142365
"PCBD1",6.01989099089263e-06,-0.32552532921402,0.636,0.797,0.154151348603788
"SERTM1",6.06654908828635e-06,-0.345204802420371,0.319,0.453,0.155346122503748
"ATP5F1C",6.12632280422936e-06,-0.250744807488734,0.564,0.735,0.156876748047901
"TMEM230",6.1420311636722e-06,-0.261846171888913,0.457,0.615,0.157278992008154
"TOMM20",6.59814031904702e-06,-0.28897358903274,0.538,0.694,0.168958579149837
"TPM3",6.99812289147044e-06,-0.319518033773831,0.61,0.738,0.179200932881884
"RAB2A",7.05840228211359e-06,-0.293786827911958,0.67,0.794,0.180744507238083
"GADD45G",7.05870934796822e-06,-0.673301320504883,0.348,0.476,0.180752370273422
"TXN",7.58973456278946e-06,-0.399541543961574,0.706,0.791,0.19435033294935
"MT1X",7.7833630296323e-06,-0.735959071107716,0.182,0.315,0.199308577099794
"SMDT1",8.03691395139122e-06,-0.284403982013627,0.735,0.832,0.205801255553275
"SUB1",8.14404179867598e-06,-0.285951882320352,0.699,0.794,0.208544478338696
"MXRA7",8.16682382196392e-06,-0.267168627268732,0.571,0.729,0.20912785760903
"RPS21",8.29719661594639e-06,-0.252110841967164,0.906,0.935,0.212466313744539
"BSG",8.35782232786698e-06,-0.265305003623506,0.67,0.826,0.21401875634969
"RPL31",8.45119249364512e-06,-0.329059284073516,0.86,0.926,0.216409686184771
"RGS7",8.46797788040447e-06,0.582165922999297,0.273,0.147,0.216839509583517
"MAPRE1",8.67877278846098e-06,-0.325077650923622,0.421,0.594,0.22223733479412
"RHOBTB3",8.71955538466486e-06,-0.253193907564284,0.584,0.712,0.223281654735113
"CFL1",8.79045899238572e-06,-0.335585162004207,0.751,0.847,0.225097283418021
"ATP5PO",8.93327547752734e-06,-0.272850276838619,0.558,0.718,0.228754385153043
"RTN4",9.00872451742449e-06,-0.390278044348996,0.717,0.826,0.230686408717689
"COX7A2",9.12164282580853e-06,-0.276901160393736,0.868,0.897,0.233577907840479
"SLC25A3",9.63618856063246e-06,-0.262112590581708,0.636,0.762,0.246753880472115
"ANP32B",9.86673966400112e-06,-0.273389573323137,0.509,0.656,0.252657602576077
"TMCO3",9.93589144430826e-06,-0.250746865327935,0.335,0.471,0.254428372214402
"RAD21",1.00970295536275e-05,-0.277111799350026,0.517,0.647,0.258554635779741
"FXYD6",1.03005932591527e-05,-0.267881931812381,0.304,0.441,0.263767291587124
"GNAI2",1.04622326138371e-05,-0.299461306214365,0.488,0.665,0.267906390542527
"SSB",1.08821881844426e-05,-0.260678008997643,0.506,0.682,0.278660192839021
"JAK1",1.10022585613413e-05,-0.27861026935649,0.535,0.653,0.281734834980267
"PAX6",1.13240096534779e-05,-0.393038332023683,0.629,0.747,0.289973915196608
"VPS35",1.13745611027763e-05,-0.275427910088921,0.371,0.544,0.291268386158793
"PCBP2",1.16743588097429e-05,-0.270444193101744,0.514,0.647,0.298945306041087
"PCDH17",1.19926109740142e-05,-0.277333780775873,0.423,0.585,0.307094789211582
"IDS",1.24993120925476e-05,-0.315447965407765,0.743,0.847,0.320069884753867
"CIB1",1.29185104227462e-05,-0.417558647433065,0.361,0.509,0.330804296395261
"CIAO2B",1.31523954206916e-05,-0.286923611326681,0.6,0.744,0.33679338953765
"HIGD2A",1.32365685437875e-05,-0.275087146795354,0.587,0.7,0.338948810700765
"CDKN1C",1.33079706189205e-05,-1.10069334194934,0.249,0.4,0.340777203638697
"ACLY",1.33460553182676e-05,-0.341049115559397,0.532,0.659,0.341752438534877
"MYL12A",1.44513563371237e-05,-0.27534353816203,0.403,0.547,0.370055881724726
"POLR2I",1.45293512051455e-05,-0.317001084153843,0.582,0.735,0.372053096310161
"RBM39",1.51529332959081e-05,-0.25744831285783,0.597,0.756,0.38802116290832
"RPS19",1.52063040739566e-05,-0.250881670133648,0.899,0.944,0.389387828421808
"AGPAT2",1.65991949893794e-05,-0.297265150640041,0.418,0.568,0.425055586093039
"DACH2",1.75502765731817e-05,0.443897272760617,0.135,0.044,0.449409932209464
"DDX5",1.86813685228878e-05,-0.257480306849914,0.787,0.897,0.478373803765588
"ARPC5",1.89829984678721e-05,-0.319249474652842,0.639,0.75,0.486097641766801
"ACBD3",1.93738474847241e-05,-0.308335657894943,0.426,0.565,0.496106112541331
"MRFAP1",1.96776510391394e-05,-0.264992829045553,0.644,0.788,0.503885610159244
"ARRDC3",1.99874077579162e-05,-0.325281200693645,0.174,0.309,0.511817550456959
"ACTB",2.06630072228052e-05,-0.503123644599329,0.753,0.797,0.529117625954373
