"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DYNC1LI2",0.00118481755326885,0.259333490857873,0.349,0.214,1
"ARID1B",0.00120828600648151,0.444002608892446,0.468,0.346,1
"WDFY3",0.00127430172583371,0.338872771483864,0.302,0.17,1
"PARP8",0.00131741596590134,0.312500074041918,0.242,0.132,1
"CBLB",0.00135678676207754,0.317834882607876,0.234,0.121,1
"SRGAP1",0.00136437237269992,0.287920114314603,0.242,0.132,1
"DLG1",0.00137343700416782,0.321367886648518,0.282,0.154,1
"LEPROTL1",0.00137535055793506,-0.314829057017996,0.377,0.478,1
"TBC1D22A",0.00138339477465404,0.457966386436888,0.393,0.269,1
"RIN2",0.00148163545732219,0.367576595857514,0.353,0.236,1
"CELF2",0.00154599626752823,0.404374458287526,0.54,0.445,1
"PTPN9",0.00155345360608656,0.259642619714737,0.329,0.209,1
"PALLD",0.00161167860549108,0.428547305003994,0.437,0.302,1
"SDCCAG8",0.00162500854490195,0.442797191986469,0.44,0.324,1
"ZMYM2",0.00163983238867946,0.321946267889964,0.345,0.225,1
"STAG1",0.00164177142579803,0.313652214618929,0.377,0.247,1
"IER2",0.00165769074353888,-0.389249138405357,0.341,0.451,1
"LARP4B",0.00169947155736844,0.275392965394512,0.365,0.231,1
"ZFR",0.00170033531038125,0.345239337652698,0.44,0.302,1
"BPTF",0.0017553642391176,0.3671212907309,0.548,0.412,1
"EPN2",0.00177256164787689,0.251195466778411,0.226,0.115,1
"ATP11B",0.00179848814858798,0.267549066136317,0.317,0.203,1
"OSBPL8",0.00187153513047688,0.322951614414889,0.627,0.484,1
"DIP2B",0.00190830221675644,0.255361496750838,0.278,0.159,1
"SLC2A13",0.00191329413039157,0.384521215795018,0.27,0.165,1
"USP33",0.00193545622227079,0.285353201187289,0.381,0.269,1
"ZCCHC7",0.00195230763901579,0.292892256526629,0.27,0.159,1
"FOXP1",0.00196016551743491,0.308717734906925,0.393,0.269,1
"MKLN1",0.00201421819246942,0.337548687421538,0.341,0.225,1
"DAAM1",0.00205764710025284,0.257831438079054,0.31,0.176,1
"PPFIA1",0.0020806131704161,0.345861455003642,0.413,0.302,1
"AKAP13",0.00210331557075027,0.423827207309597,0.556,0.445,1
"KIF13A",0.00219748031694768,0.308083912214699,0.242,0.132,1
"ZBTB1",0.0022314013502301,0.264475291506026,0.325,0.214,1
"PEAK1",0.00227675749213662,0.315775744769773,0.262,0.148,1
"ATP2C1",0.00230937568483119,0.327870852738093,0.44,0.33,1
"TTR",0.0023733004739656,-3.25171134644126,0.032,0.104,1
"NF1",0.00242435907251135,0.457443037896975,0.429,0.335,1
"MACF1",0.0025113637136177,0.489079650849924,0.647,0.549,1
"ZNF148",0.00259544808976279,0.310983535763924,0.46,0.346,1
"GSAP",0.00268797496725172,0.291169476917849,0.282,0.181,1
"USP9X",0.00273444760357182,0.38024187783986,0.468,0.352,1
"AFF1",0.00284849580302969,0.354043658051273,0.385,0.275,1
"NSMCE2",0.0029041924223835,0.327582890964127,0.353,0.231,1
"C15orf48",0.00300578023269251,-0.410803793633907,0.234,0.363,1
"RAD51B",0.00301501259766728,0.299701824326675,0.167,0.071,1
"INS",0.0030286115195484,-0.319975217288466,0.048,0.132,1
"RAB3GAP2",0.00306333929381999,0.26104366935031,0.27,0.148,1
"PLAAT4",0.00314022838105379,-0.333572072098231,0.282,0.39,1
"EXOC5",0.00357889938818731,0.261231018151658,0.381,0.286,1
"FAF1",0.00368555499050086,0.349453595951665,0.29,0.187,1
"CCNY",0.0037794388020866,0.257976402946667,0.377,0.258,1
"DOCK10",0.00381420366429515,0.381166235972724,0.536,0.434,1
"DLEU2",0.00385241558789553,0.384387457324756,0.226,0.126,1
"UHRF1BP1L",0.00387003361791372,0.254704398215137,0.333,0.225,1
"RNF149",0.00387772202370759,0.370344987935352,0.603,0.5,1
"PDK4",0.00392404788159637,0.257877471662138,0.409,0.269,1
"SGPP1",0.00394450084479154,0.268350024877789,0.246,0.154,1
