"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC25A6",0.0888749656701508,-0.292643069539413,0.523,0.608,1
"KCNQ1OT1",0.0909325496026957,-0.316687053786214,0.211,0.316,1
"GUK1",0.0910837643261869,-0.280236449737289,0.578,0.646,1
"DUT",0.0966689431013933,-0.254947191951639,0.248,0.304,1
"SERPINB6",0.0970281218848565,-0.251305426338041,0.413,0.494,1
"CNIH1",0.0980232222048918,-0.255562268160848,0.321,0.38,1
"HSPD1",0.101672040655669,-0.351650826374799,0.413,0.506,1
"NDUFB8",0.104473547469998,-0.264721883073046,0.468,0.532,1
"NDUFB4",0.107974430865531,-0.322198589024355,0.633,0.671,1
"TPM4",0.109701853732345,-0.300668148335253,0.404,0.468,1
"PHPT1",0.121652980992438,-0.302563389534976,0.367,0.468,1
"FXYD5",0.125411427071883,-0.261708365704821,0.697,0.747,1
"MT-CO3",0.132042880679931,1.01674161108085,0.477,0.418,1
"SMYD3",0.134901147240411,0.449930269050589,0.339,0.278,1
"OAZ1",0.140538904258496,-0.284156703269634,0.78,0.861,1
"MAFB",0.140572914841721,-0.28226983350567,0.055,0.114,1
"IFI30",0.146443473500462,-0.253534445867875,0.394,0.481,1
"ELOB",0.147116052781567,-0.300845738963762,0.55,0.633,1
"RABAC1",0.147443085900295,-0.345644084488751,0.44,0.519,1
"HLA-A",0.149109950939394,-0.424456680050189,0.606,0.671,1
"MYL6",0.160338206375914,-0.405716784701211,0.945,0.962,1
"B2M",0.161980747148208,-0.409358725543608,0.972,0.975,1
"HSPA8",0.165507519663769,-0.290189130584371,0.44,0.557,1
"TTC3",0.174207425558733,-0.30884072466138,0.22,0.278,1
"COX4I1",0.179191010963622,-0.296609159624331,0.771,0.759,1
"NDUFV2",0.181786416596503,-0.332728929642973,0.422,0.456,1
"TMEM176A",0.188739536874707,-0.329020868979968,0.183,0.241,1
"YWHAH",0.194043242437233,-0.252797142296165,0.174,0.228,1
"TTR",0.19509559301622,-2.72526946350174,0.174,0.101,1
"LGALS3",0.201277865122718,-0.299689878024632,0.349,0.418,1
"PDIA3",0.208070439025277,-0.264896366747515,0.606,0.696,1
"CNBP",0.212924340556048,-0.252315427867442,0.569,0.658,1
"CPE",0.218228849280566,-0.625004659509591,0.128,0.19,1
"SCG2",0.219284615953241,-0.893742940978255,0.165,0.101,1
"GNAS",0.225102745214251,-0.485595322566993,0.459,0.354,1
"TM4SF4",0.238044451928331,-0.498595587351921,0.119,0.177,1
"DNAJA1",0.244856706506717,-0.314046946287208,0.413,0.468,1
"TIMP1",0.253630683353761,-0.250978856424723,0.44,0.532,1
"CALM1",0.25415850455802,-0.44276279111338,0.853,0.81,1
"JUNB",0.255146469883544,-0.261488377517296,0.367,0.418,1
"ATP1B1",0.269590653749008,-0.388269416454318,0.119,0.165,1
"UQCR11",0.290732298933167,-0.275225846398705,0.615,0.62,1
"FTL",0.315038910304565,-0.275241633296543,0.963,0.987,1
"TXNIP",0.327447982776959,-0.301335706948666,0.312,0.392,1
