"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STRAP",3.78463637929e-07,-0.264831348393476,0.568,0.694,0.00969131837644789
"IFITM1",3.8665793353522e-07,-0.34948274816367,0.221,0.345,0.00990114970403638
"ATP6V1G1",3.97636529642438e-07,-0.262693481873375,0.702,0.807,0.0101822786145539
"SSR2",3.97906142299203e-07,-0.314052612356076,0.699,0.771,0.0101891825858557
"DYNC1H1",3.99115039942074e-07,-0.297895392455671,0.66,0.75,0.0102201388277967
"HP1BP3",4.00045549966982e-07,-0.289569064280616,0.609,0.748,0.0102439663980045
"PLAUR",4.08998019985772e-07,-0.390617048497553,0.523,0.645,0.0104732122977757
"SLAIN2",4.10334989501989e-07,-0.292275874381459,0.395,0.54,0.0105074480761774
"RPL7",4.17383458242162e-07,-0.366014540614356,0.838,0.868,0.010687938215207
"SAP30",4.27407272683993e-07,-0.442197710797003,0.371,0.519,0.010944618031619
"COL4A2",4.29145421771849e-07,-0.34073815913337,0.928,0.933,0.0109891268153117
"RCN3",4.32315474616956e-07,-0.28586796629767,0.617,0.744,0.0110703023585164
"SRP54",4.34977941696168e-07,-0.364524440277156,0.424,0.552,0.0111384801530138
"SNHG12",4.35563937430589e-07,-0.35875400309059,0.158,0.272,0.0111534857457851
"RPLP2",4.3911591853848e-07,-0.357085343151786,0.865,0.897,0.0112444413260149
"AUTS2",4.40314147066047e-07,0.40126077606124,0.308,0.179,0.0112751243639203
"UBE2V1",4.4605718234212e-07,-0.310973705301716,0.615,0.73,0.0114221862682347
"MVD",4.52594904060592e-07,-0.256629503522078,0.173,0.276,0.0115895977082796
"COL6A1",4.5472985273878e-07,-0.341983037359373,0.898,0.941,0.0116442673390819
"OSTF1",4.55552979000227e-07,-0.257965555906242,0.386,0.519,0.0116653451332588
"ITGB1",4.78827970702602e-07,-0.389322639471782,0.88,0.901,0.0122613478457815
"CGGBP1",4.81165546062526e-07,-0.284587533150837,0.472,0.592,0.0123212061380231
"SEPTIN11",4.8167816229491e-07,-0.390316227396057,0.696,0.779,0.0123343327018858
"NDUFS7",4.96389570554666e-07,-0.288344053559633,0.564,0.69,0.0127110477331933
"PSMA2",5.0366554948707e-07,-0.27348421597953,0.624,0.73,0.0128973637257154
"NME2",5.05656652507994e-07,-0.325318463002133,0.753,0.809,0.0129483499007722
