"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BRI3",1.12496378692004e-16,-0.324631595263513,0.509,0.555,2.88069476916614e-12
"SORBS2",1.20165456115139e-16,0.320811759168262,0.39,0.333,3.07707683474036e-12
"SSBP2",1.20635679810942e-16,0.535075592687805,0.411,0.363,3.08911785291879e-12
"DYNLL1",3.13970449196517e-16,0.484377591156661,0.575,0.515,8.03984129257522e-12
"NEBL",3.32167289149381e-16,0.274023979361694,0.331,0.27,8.50580777324819e-12
"FAM135A",4.46014195967427e-16,0.267981226501976,0.3,0.242,1.14210855161379e-11
"NRCAM",4.54234053986585e-16,0.283123156864591,0.364,0.306,1.16315714204345e-11
"HILPDA",5.72230596880974e-16,-0.290282819112588,0.109,0.159,1.46531088943311e-11
"CACNA1D",6.69671537201691e-16,0.478225268000917,0.504,0.469,1.71482790531237e-11
"PLCB4",7.18005434435503e-16,0.26285013069981,0.385,0.323,1.83859651595899e-11
"HM13",1.40742609297621e-15,0.26066847930218,0.431,0.372,3.60399599628417e-11
"C1orf122",1.47273942379747e-15,0.352313841874288,0.467,0.416,3.77124384251819e-11
"PRUNE2",1.76803623202109e-15,0.415559685572893,0.393,0.332,4.52741037933641e-11
"MYO1D",1.80096546012847e-15,0.283567512596359,0.377,0.317,4.61173225375097e-11
"KRTCAP2",6.98443738706928e-15,0.36345175232565,0.577,0.517,1.78850488170683e-10
"BIRC6",1.33305107342425e-14,0.250160181638167,0.368,0.311,3.41354388371747e-10
"AKT3",1.59408498337309e-14,0.275591002188678,0.383,0.329,4.08197341692347e-10
"IGF1R",2.31465127115584e-14,0.332918005288745,0.406,0.349,5.92712751004876e-10
"ASAP1",3.37017531787204e-14,0.40698246210037,0.463,0.412,8.63000793647493e-10
"MYDGF",4.86242340019621e-14,0.419481695217522,0.481,0.431,1.24512076008824e-09
"GRIA4",5.89999490143891e-14,0.342320856197636,0.253,0.197,1.51081169441146e-09
"ANP32B",7.49919813719834e-14,-0.301583779602073,0.408,0.452,1.92031966699238e-09
"RSL24D1",2.43420455743109e-13,-0.266769081102334,0.379,0.426,6.23326761021379e-09
"UQCRQ",2.6456003438458e-13,0.331794936944056,0.57,0.517,6.77458880048593e-09
"EIF4B",4.20384045147374e-13,-0.294122636038697,0.435,0.48,1.07647742440888e-08
"TNFRSF12A",4.42999262372211e-13,0.304354166028874,0.323,0.263,1.13438821115652e-08
"UBXN1",5.97175903741798e-13,-0.283581979258893,0.4,0.445,1.52918833671162e-08
"TMED3",6.64111680212892e-13,0.270292583901358,0.4,0.348,1.70059077952115e-08
"PLCG2",8.21487607054809e-13,-1.03430579762609,0.153,0.197,2.10358331538525e-08
"SLC2A13",8.63433273607292e-13,0.268176583466062,0.379,0.332,2.21099358372619e-08
"NF1",1.04802394182211e-12,0.257450679329316,0.341,0.293,2.68367490782389e-08
"CADM1",1.29372709644927e-12,0.341212239692635,0.491,0.447,3.31284697587765e-08
"SLC30A8",1.48336604013206e-12,0.4068020281831,0.733,0.707,3.79845541896616e-08
"CDKN1C",2.98346516360694e-12,-0.337125429391761,0.466,0.513,7.63975924444828e-08
"PHTF2",2.99343601154786e-12,0.297458869364281,0.35,0.306,7.6652915947706e-08
"IAPP",3.15456992898728e-12,0.417671627986116,0.757,0.715,8.07790721715772e-08
"CYCS",4.07551109231324e-12,0.274757712094205,0.424,0.38,1.04361612540865e-07
"SNHG8",4.16381469206165e-12,-0.277189021745502,0.468,0.508,1.06622802819623e-07
"TNRC6A",4.50781081116695e-12,0.260093044813572,0.402,0.359,1.15431511441552e-07
"GAD2",5.30208469939229e-12,0.411268106799317,0.657,0.602,1.35770482897338e-07
"HSPA8",5.81534839831808e-12,0.402961178000681,0.598,0.555,1.48913626435731e-07
"ATP5MC1",5.83280078799393e-12,0.281351201872128,0.464,0.416,1.49360529778161e-07
"HSP90AA1",9.30122666812313e-12,0.350843930381242,0.764,0.731,2.38176511290629e-07
"FNDC3B",9.39543478482058e-12,0.271684383729467,0.337,0.292,2.40588898534901e-07
"SNAP25",1.098253966204e-11,0.258229179238137,0.438,0.394,2.81229893125859e-07
"FTX",2.12038464406857e-11,0.398116352738809,0.524,0.494,5.42966895806638e-07
"CDKN1A",2.67611482991972e-11,0.359731061471018,0.266,0.22,6.85272724497541e-07
"TPM3",6.93713525987914e-11,-0.278334435215918,0.467,0.513,1.77639222599725e-06
"ARID1B",1.31270869397352e-10,0.280707695642512,0.424,0.384,3.361453152658e-06
"CALR",1.35953512970803e-10,0.3561837099238,0.478,0.419,3.48136160664335e-06
"PLCXD3",1.51536788878464e-10,0.412784692814573,0.499,0.466,3.88040255281083e-06
"NPM1",1.72176689028374e-10,-0.453896792239475,0.572,0.597,4.40892847594957e-06
"JMJD1C",2.83773115480928e-10,0.417735750354864,0.464,0.441,7.26657816812013e-06
"EIF4A2",5.29128418319611e-10,-0.336245198647674,0.568,0.594,1.35493914079103e-05
"MT-CO1",7.90764428894158e-10,-0.274701831100566,0.643,0.672,2.02491047306927e-05
"NDUFS6",1.01035478460711e-09,0.273027544758937,0.493,0.454,2.58721549694342e-05
"TOMM20",2.43250051259997e-09,-0.324157998787324,0.489,0.517,6.22890406261474e-05
"TMED9",2.57882356228013e-09,0.295438744268436,0.429,0.392,6.60359349593073e-05
"MEIS2",4.06316706769918e-09,0.641658079878504,0.688,0.694,0.000104045519102573
"ATP6V0B",4.11115862379017e-09,0.262047102778977,0.603,0.55,0.000105274438879395
"TUBA1B",4.36623603464326e-09,0.331412888135658,0.565,0.525,0.00011180620613911
"SPP1",5.38034999804172e-09,0.294180873240984,0.104,0.073,0.000137774622399854
"CRELD2",5.5405032960159e-09,0.334968979676146,0.287,0.246,0.000141875667901079
"H3F3A",9.09572425615049e-09,0.290698121122597,0.688,0.653,0.000232914211027246
"DAD1",1.47337790356248e-08,0.328566297858951,0.534,0.498,0.000377287879765244
"GAS5",1.88913590625718e-08,-0.359493746083738,0.568,0.577,0.000483751031515275
"HLA-B",3.90902963210324e-08,0.394074768931584,0.41,0.367,0.00100098521789268
"JUND",5.93649402805183e-08,-0.275025235282176,0.503,0.525,0.00152015802576323
"SURF4",6.68272414494424e-08,0.326761925562009,0.524,0.491,0.00171124517179587
"ALCAM",7.16147944491667e-08,0.385714030049604,0.549,0.523,0.00183384004145981
"ID3",8.04977276178201e-08,0.386165552979202,0.116,0.086,0.00206130531110952
"RABAC1",2.79014815550269e-07,0.283725548632991,0.55,0.508,0.00714473238179573
"ID2",2.8103300853055e-07,0.273057385440834,0.203,0.167,0.0071964122494418
"MT-ND4",3.13315614535126e-07,-0.359799714074744,0.571,0.608,0.00802307294140098
"SCG2",6.80350239743109e-07,0.291564964893647,0.652,0.622,0.0174217285891018
"EDF1",8.04998979271524e-07,0.265488644907717,0.566,0.532,0.0206136088622059
"NDUFB2",1.1970048335864e-06,0.265096042818874,0.612,0.584,0.030651702773647
"NEFM",1.23719328044677e-06,0.25388141133351,0.161,0.129,0.0316808083324004
"GCG",1.83266922150461e-06,-0.308529814634711,0.419,0.362,0.0469291607550685
"SF3B5",2.84647858959434e-06,0.28881236937559,0.478,0.453,0.0728897772437423
"FNDC3A",4.82049006067898e-06,0.261780834878561,0.466,0.447,0.123438288983807
"UBL5",5.7245128479818e-06,0.276687021243102,0.61,0.585,0.14658760049827
"SEC11C",7.57660750371702e-05,0.404825956487818,0.682,0.663,1
"PDIA4",0.000113363166627022,0.420328381046888,0.237,0.208,1
"RAP1GAP2",0.000307955719288538,0.357074743517399,0.479,0.479,1
"RBP4",0.000392487054678517,-0.252791718499997,0.494,0.439,1
"RFX6",0.000671879024647191,0.284623391874576,0.403,0.396,1
"FAP",0.00085860060379083,0.270771020583975,0.163,0.145,1
"KRT10",0.000887499630538382,0.29995968295242,0.522,0.513,1
"CCT3",0.00120740198572204,0.26011483781419,0.472,0.456,1
"NAP1L1",0.00241561622987792,-0.254988953785293,0.546,0.547,1
"NUCB2",0.00506265227770337,0.294692280032308,0.535,0.515,1
"CACNA1A",0.00508997420600165,0.348826924910457,0.497,0.493,1
"DNAJC3",0.00566786959781253,0.253002479009353,0.438,0.423,1
"IGFBP5",0.012372153602929,0.358296479166314,0.228,0.213,1
"MANF",0.0129350772054542,0.544828798653517,0.39,0.381,1
"P4HB",0.0134063263791133,0.275563374944553,0.483,0.482,1
"TIMP1",0.0214443308953531,-0.396972571972751,0.34,0.336,1
"PDIA6",0.0557212857720318,0.313819068236519,0.502,0.5,1
"HSP90B1",0.111670323922,0.638721035878716,0.581,0.573,1
"RPS4Y1",0.130417790935659,-0.305032963655404,0.401,0.387,1
"HSPA5",0.635385414207841,0.846471292086079,0.51,0.527,1
"TFF3",0.863051455629937,0.257795477020077,0.241,0.249,1
