"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP5ME",0.116845807963707,0.313928917642884,0.734,0.687,1
"CTSH",0.117909763042852,0.445775421437484,0.286,0.252,1
"EIF3A",0.121567170119365,0.375487531847446,0.669,0.592,1
"ANGPTL2",0.12488602832691,0.443567329712124,0.556,0.469,1
"BSG",0.12966838036431,0.319846208460772,0.604,0.569,1
"MGP",0.135258567565349,0.806812202303318,0.274,0.233,1
"HSPA1A",0.136359172641225,0.325570913498946,0.536,0.504,1
"GRN",0.136590144177282,0.445965751508606,0.684,0.664,1
"UQCRB",0.143740926840952,0.250847283604652,0.85,0.771,1
"NDUFA1",0.14458972319742,0.336759862926446,0.74,0.683,1
"GIMAP7",0.149478529265026,0.285164476021335,0.365,0.34,1
"GBP4",0.157075972120673,0.250156965971959,0.327,0.279,1
"VCP",0.157321433806646,0.30055802280142,0.645,0.611,1
"PEBP1",0.160831764400944,0.408380909489308,0.483,0.416,1
"ELF1",0.163107332168208,0.253445819873165,0.519,0.454,1
"ATP5MG",0.163198627539889,0.37724199879192,0.801,0.733,1
"MBNL1",0.166139297732856,0.265195724273519,0.533,0.485,1
"DDX1",0.172674691329371,0.261055943255491,0.464,0.435,1
"ARHGAP5",0.17322849874992,0.281454446151122,0.442,0.408,1
"C1orf21",0.176038943540516,0.259585238941511,0.357,0.313,1
"GJA1",0.179136085562129,0.450376378005354,0.536,0.504,1
"PECAM1",0.180774366123435,0.352699500066144,0.832,0.767,1
"RPS4Y1",0.181633397915434,-0.295518220852163,0.523,0.527,1
"COX4I1",0.184030176305892,0.255144761640528,0.83,0.737,1
"MEIS2",0.186389098526431,0.452852934650725,0.422,0.378,1
"ARHGEF12",0.186487340179225,0.277247986845056,0.529,0.504,1
"LAMB1",0.186526904566647,0.292914133925984,0.613,0.573,1
"SSR4",0.191026319655751,0.331364534697164,0.779,0.702,1
"COX6B1",0.196795415350649,0.259493831569414,0.771,0.691,1
"CD63",0.200144837197266,0.257598898134936,0.923,0.889,1
"HSPA8",0.202971907119651,0.31413259616863,0.854,0.779,1
"YWHAZ",0.20525426213687,0.307158576855411,0.75,0.66,1
"ERG",0.208896949076095,0.380784397644241,0.621,0.538,1
"COL18A1",0.212898311119065,0.453737707009367,0.625,0.599,1
"ATP5F1E",0.218266028408072,0.316235690246927,0.919,0.889,1
"MANF",0.225460610170888,-0.561497463965467,0.483,0.527,1
"HIPK2",0.227831596783932,0.300759149546795,0.639,0.615,1
"GADD45B",0.229007871451107,0.393113646197924,0.225,0.191,1
"DYNC1H1",0.238527394094634,0.310859960102183,0.55,0.515,1
"CYTOR",0.242059174291471,0.286928082326967,0.726,0.679,1
"UQCRQ",0.243342000704669,0.279610606092115,0.742,0.66,1
"CSRP2",0.243799851797064,0.783003259539113,0.341,0.298,1
"NAPA",0.244114727903703,0.26129159136554,0.446,0.431,1
"CNST",0.245773865250725,0.26719233369763,0.495,0.496,1
"TUBA1A",0.250577887373282,0.276389523597135,0.811,0.76,1
"LBH",0.253775936809075,0.309798339586365,0.501,0.466,1
"COX7C",0.25455338138706,0.289878131413607,0.824,0.767,1
"DUSP6",0.260806274002222,0.338293358573066,0.544,0.496,1
"HERPUD1",0.261880862206492,-0.717758819001192,0.544,0.58,1
"CTSB",0.271145513306174,0.299201624063214,0.765,0.706,1
"PRRC2C",0.277744703553228,0.30565328847435,0.74,0.687,1
"GNAS",0.281890967154438,0.607364237552209,0.769,0.79,1
"ZFHX3",0.290326997015894,0.266370658347722,0.647,0.595,1
"PRDM1",0.299361790141894,0.288634827088105,0.627,0.599,1
"HSPA5",0.300841628074437,-1.1075137473054,0.704,0.664,1
"DEPP1",0.302054567995754,0.705260726579283,0.181,0.153,1
"BLOC1S1",0.310961182563639,0.284119305695393,0.609,0.576,1
"SQSTM1",0.313409485045491,0.306853309128761,0.85,0.805,1
"DDIT4",0.319479680295819,-0.365597636067994,0.274,0.305,1
"INAFM1",0.325644639342431,0.326870509246127,0.11,0.088,1
"ATP2B1",0.32724910380748,0.261659548989908,0.515,0.492,1
"CST3",0.347359259557602,0.373572073606927,0.675,0.611,1
"NDUFB7",0.362237759418073,0.265621493300694,0.686,0.66,1
"FABP4",0.363729781992541,0.799017843348507,0.304,0.275,1
"SRGN",0.370518471130559,-0.529648324110135,0.544,0.504,1
"AQP1",0.371458915919069,0.394687677584765,0.146,0.126,1
"BST2",0.371662988310304,0.357890501880572,0.54,0.5,1
"PRDX5",0.380057084797982,0.298581986456397,0.682,0.637,1
"NDUFB2",0.385246106080804,0.296088133893677,0.783,0.718,1
"SMAD6",0.39364171400988,0.364149308301605,0.296,0.275,1
"MT-ND1",0.396470406461044,0.584979842270576,0.724,0.725,1
"PLIN2",0.403082298838786,-1.03146671276547,0.296,0.271,1
